971.149	990.85
1258.49	1098.27
792.717	746.273
713.24	705.211
633.994	615.322
740.936	729.44
1324.02	1302.9
719.276	685.336
813.052	807.748
749.954	755.273
506.594	463.793
500.671	559.85
745.963	750.39
530.998	522.902
791.301	773.569
908.708	880.106
688.828	664.958
1419.44	1095.65
669.531	653.501
717.075	703.211
948.138	946.456
899.085	859.458
1207.77	1125.15
939.479	932.168
617.881	589.026
1529.84	1172.95
1296.98	1069.53
1117.66	1046.35
632.191	614.686
612.703	593.455
550.597	573.902
721.899	715.976
1028.8	891.195
878.599	846.368
832.698	712.976
678.029	538.199
1136.08	-nan
973.285	816.983
984.767	905.901
1009.61	996.659
554.489	548.964
592.671	568.21
803.794	773.933
999.85	872.34
821.162	828.396
784.075	753.038
681.005	660.267
761.997	756.038
564.752	553.199
476.191	488.371
531.236	574.495
540.499	542.433
521.967	510.841
1119.42	953.902
841.916	815.631
646.933	656.384
1124.45	1018.7
749.295	736.507
475.507	442.779
847.98	831.162
710.228	693.446
1408.92	1352
995.05	991.107
788.729	771.569
780.355	765.804
488.351	498.371
766.213	741.544
1215.58	1094.85
1024.85	691.121
478.459	462.075
596.472	596.916
711.103	780.893
1493.02	1274.12
1080.11	1005.94
882.21	870.341
1197.78	1051.88
928.113	850.692
698.614	696.446
1077.72	990.944
1042.21	966.302
686.986	-nan
645.311	665.853
653.938	639.539
1200.21	1041.41
644.229	687.915
1182.95	1087.06
792.307	774.751
795.828	761.804
651.017	629.088
780.058	759.808
1261.06	763.856
618.969	591.091
491.234	458.31
1270.01	1160.97
689.696	669.149
799.294	741.963
705.639	570.257
929.488	913.258
1179.87	1146.74
828.627	666.149
916.99	905.989
883.292	863.458
1505.69	1323.32
817.578	819.631
663.67	652.618
463.422	528.902
986.747	953.184
969.184	947.905
1173.59	1076.74
1059.5	1045.56
653.909	641.853
717.849	712.094
502.449	477.841
514.706	501.449
779.638	759.921
551.962	527.55
695.7	678.356
769.115	-nan
765.199	741.831
922.638	905.844
780.601	682.136
668.905	649.618
787.04	677.829
636.314	596.113
822.095	791.48
823.139	806.865
2103.87	830.162
849.086	839.943
1375.54	1310.98
1348.41	871.223
787.627	773.569
825.097	809.99
504.878	487.606
904.678	897.106
705.057	700.915
548.752	-nan
1383.46	942.986
1175.58	1131.59
966.313	882.989
573.681	606.527
726.09	712.094
678.992	675.149
700.957	704.211
976.851	960.274
829.238	754.554
892.128	885.602
1474.01	1223.22
955.825	838.486
595.042	577.26
520.015	494.371
792.283	716.976
963.125	927.816
920.128	918.168
953.56	756.921
845.857	829.248
786.712	780.452
1504.01	-nan
1056.79	914.168
703.105	559.729
735.449	717.859
959.612	942.427
1016.69	741.02
601.771	504.554
771.124	765.804
557.371	566.495
661.579	664.267
1188.86	1096.27
674.307	703.211
1007.07	994.67
735.337	732.263
831.131	814.631
1000.36	981.084
826.162	833.631
1210.19	997.718
896.637	878.989
517.541	-nan
503.225	534.841
525.575	530.433
707.314	681.797
761.304	746.273
911.52	886.386
1002.89	978.643
776.651	782.811
583.504	519.668
787.246	780.569
1754.43	1175.95
656.861	651.501
538.624	508.137
1010.84	996.778
882.065	854.575
1310.95	1247.19
632.587	658.618
949.414	467.075
991.187	969.878
891.994	876.223
974.302	951.788
1302.47	1285.66
974.569	955.956
696.95	593.225
983.878	898.43
680.224	674.032
715.025	511.595
1171.62	1154.42
1410.4	726.393
813.618	838.106
655.157	686.881
706.627	702.328
706.006	683.291
650.155	624.235
650.957	655.973
526.601	504.137
871.822	866.341
517.712	548.668
715.542	723.535
498.968	456.31
861.393	874.106
527.688	482.841
845.998	835.044
1707.15	1185.38
997.298	888.754
656.347	631.97
772.869	768.686
1241.19	1227.22
619.708	611.557
726.858	718.976
766.103	756.531
668.502	656.384
810.87	814.445
700.712	612.439
700.024	693.68
786.846	776.569
953.46	990.85
1026.5	1020.26
934.752	939.493
806.74	795.1
726.181	722.976
974.834	919.059
870.604	859.793
540.13	537.199
842.868	828.788
943.597	883.871
724.422	721.496
624.246	625.087
526.967	533.173
274.115	483.606
781.126	804.865
1147.95	996.174
955.727	950.171
562.993	471.841
903.175	897.458
623.861	652.501
884.201	878.106
893.044	855.631
653.239	635.853
858.862	886.106
872.074	848.55
878.27	858.81
1418.56	1304.1
969.539	940.044
631.105	616.322
621.54	605.743
835.343	839.432
1021.63	1010.96
1150.52	1167.07
1213.14	1156.16
730.633	692.072
968.412	783.957
946.827	667.141
484.477	463.075
855.922	846.837
800.587	782.334
1189.11	984.019
825.659	761.65
584.309	559.729
986.201	974.76
1512.11	1125.57
743.006	742.513
686.907	678.043
577.603	566.495
502.814	486.841
721.494	708.094
784.909	783.24
455.37	459.31
518.249	498.507
1263.02	1014.53
804.33	781.797
2456.01	1196.37
597.211	610.557
641.953	650.97
1008.8	950.899
576.349	542.003
947.44	950.753
1067.32	928.122
1268.54	1167.8
502.277	501.137
776.366	748.155
1314.81	1123.35
673.046	660.612
1180.41	1034.59
714.254	695.446
434.051	510.397
415.337	482.31
763.451	751.531
512.872	473.841
950.119	930.487
516.015	491.309
1112.86	1108.03
1336.73	1129.12
484.845	468.075
888.04	865.458
810.733	745.363
499.356	476.085
919.007	791.705
708.975	580.26
1019.78	890.754
1115.59	1089.95
928.906	911.333
1087.38	726.673
1319.85	1304.74
858.793	843.135
1107.98	1094.06
1044.06	1033.35
649.883	719.859
738.126	736.507
518.674	540.302
1084.85	1065.65
918.105	839.927
862.694	851.692
936.223	863.778
662.807	644.814
902.461	864.692
507.639	506.137
980.564	962.642
1164.02	1158.48
647.658	647.618
1217.66	731.742
802.197	761.319
695.529	677.915
973.336	901.908
649.886	640.853
812.961	654.501
767.242	762.714
666.574	649.501
910.207	833.208
1064.49	1046.38
722.63	715.211
1020.21	633.97
834.762	817.748
591.199	582.052
690.253	695.887
1078.23	1085.06
477.063	463.075
564.825	568.094
531.746	507.137
706.267	691.563
800.704	836.613
1042.71	1028.18
615.867	618.557
594.768	644.618
621.009	582.582
847.752	833.295
1797.05	913.385
554.566	522.758
478.18	450.31
637.544	611.557
832.658	826.837
785.608	761.362
584.564	563.729
886.588	864.341
634.03	603.674
559.847	556.847
1050.95	561.729
911.319	714.976
798.839	791.755
615.892	596.791
567.184	549.617
883.946	892.989
974.424	702.918
544.982	-nan
709.868	693.563
699.131	673.915
865.49	509.527
1393.11	1113.36
676.082	646.346
715.116	716.976
975.41	810.631
1002.52	987.036
654.053	648.444
980.813	989.85
1080.93	1066.53
931.756	924.933
836.483	812.631
906.204	884.871
934.486	914.168
1144.41	773.569
710.844	739.094
893.191	858.046
1093.04	-nan
926.94	901.52
1076.33	957.361
666.587	644.293
601.305	638.088
839.945	822.015
494.702	488.841
779.595	754.038
922.253	913.285
776.544	754.224
742.072	736.507
843.099	819.705
855.786	816.706
995.367	-nan
1074.97	955.347
581.019	-nan
704.185	698.887
616.007	691.68
1134.68	1113.48
987.422	966.581
783.25	756.819
536.589	516.224
864.535	856.234
767.131	764.921
702.165	706.211
1361.8	711.211
942.458	857.023
1100.81	1047
880.665	866.341
490.853	472.075
611.941	617.322
621.679	451.544
1735.85	915.007
920.436	908.285
950.307	934.261
635.335	609.557
1007.1	859.08
843.296	812.541
971.217	948.973
552.101	571.199
1216.74	1154.92
678.32	675.367
1281.4	1188.16
607.292	591.026
801.672	778.145
2580.75	1647.57
1075.77	976.643
592.149	573.378
638.222	615.439
1071.5	924.579
1051.44	1031.35
929.975	914.168
747.04	736.677
672.615	653.088
882.2	869.223
625.763	611.472
1558	893.637
988.095	976.76
1035.76	1031.35
517.055	488.237
469.92	440.544
1108.25	1076.3
1011.84	961.553
720.932	735.742
680.213	665.504
665.644	654.384
639.834	709.239
577.588	562.729
1041.79	942.464
840.59	822.074
926.58	914.14
1012.01	983.643
865.38	845.81
474.663	437.779
705.742	683.453
1079.06	1062.09
529.181	527.433
614.101	514.052
802.121	768.158
1103.12	1057.21
845.827	822.396
727.619	725.476
1095.25	931.257
837.059	805.334
490.671	488.371
570.123	592.026
691.192	515.371
930.239	920.729
786.586	775.153
1086.7	1070.68
896.884	915.839
1319.9	1227.8
687.338	677.37
689.398	684.251
696.137	700.446
690.774	676.915
741.423	724.742
595.485	570.495
1304.5	780.035
781.346	768.071
1052.42	1019.37
1100.29	994.575
760.441	736.136
848.206	835.78
962.21	942.959
539.599	525.39
951.018	933.096
1851.84	805.307
570.477	550.806
817.016	790.334
618.743	620.881
677.513	649.06
664.734	649.618
786.392	766.042
722.103	716.094
1313.23	1299.9
623.815	614.439
1072.96	981.084
703.377	682.591
872.275	857.575
490.909	476.967
625.843	591.672
1277.72	1141.68
1266.47	486.841
926.367	892.992
599.139	586.143
831.795	832.279
695.554	571.151
663.627	664.501
987.492	-nan
570.194	540.393
795.797	788.217
520.38	513.902
716.948	730.554
814.345	776.062
839.491	836.162
704.003	685.656
551.45	528.433
637.535	615.439
759.032	745.507
569.673	581.26
614.114	585.844
751.32	653.867
1319.54	1237.65
1176.32	1148.41
470.091	595.495
626.317	607.557
728.312	715.995
806.223	810.714
911.018	814.631
550.462	521.668
719.486	710.211
1321.33	1325.98
518.255	596.495
1221.36	1035.24
1294.43	1200.92
705.343	681.797
685.458	663.564
772.622	777.569
596.733	567.118
969.631	956.141
682.733	673.032
1247.47	1243.87
546.335	522.668
585.198	585.331
676.263	659.724
502.98	554.55
1040.67	984.553
654.121	506.137
541.827	507.775
847.783	825.279
699.909	671.149
554.593	614.495
1665.31	1298.9
840.198	782.452
777.496	767.921
640.218	609.557
1978.6	870.455
736.043	728.324
725.527	722.976
1113.76	-nan
1378.24	1275.54
1972.19	957.112
2127.77	1704.22
790.916	776.452
708.584	687.875
1775.29	1323.43
603.653	601.791
756.779	765.19
488.113	448.544
990.874	810.631
820.089	812.748
761.475	734.45
723.565	705.211
667.862	635.657
1098.93	1071.18
670.72	623.205
564.103	623.205
667.205	677.297
764.218	746.273
768.494	743.515
893.739	854.059
633.003	586.523
718.696	739.39
607.763	722.277
609.692	610.439
842.039	823.396
617.827	600.56
1005.31	742.273
1172.06	1157.3
699.256	860.458
714.45	624.439
552.317	544.199
786.379	778.893
1052.56	927.816
1035.06	1015
694.171	685.68
931.896	908.527
746.514	709.211
796.426	778.452
857.011	843.98
443.778	435.779
971.419	933.568
683.564	661.384
987.279	942.816
409.895	450.779
758.201	743.997
690.852	714.211
1003.52	677.915
646.118	644.052
1175.77	1125.12
765.841	713.535
1131.71	1079.41
708.039	707.328
1491.58	1460.15
675.602	669.853
490.732	476.841
800.477	824.673
490.366	509.371
696.55	648.618
707.557	704.446
779.661	791.334
762.002	741.029
649.491	-nan
1158.26	532.316
1034.72	906.402
551.702	573.729
598.86	602.791
629.498	621.443
1083.09	1049.88
1057.18	1045.56
1040.93	923.933
1230.36	1103.59
527.546	503.137
575.879	543.657
562.874	547.964
2583.51	1037.68
857.876	813.565
994.805	995.916
982.591	957.97
617.026	607.674
608.234	602.791
835.209	818.924
891.763	871.034
531.626	526.446
909.884	854.575
626.2	615.557
1044.88	1025.03
1095.78	1079.74
680.62	660.584
821.889	805.307
540.936	520.668
1075.59	1053.36
704.7	687.68
1259.55	1176.3
691.22	680.797
568.692	536.433
1004.1	904.284
536.109	526.902
1515.66	908.402
1233.07	1127.12
794.366	771.853
730.739	741.742
687.267	661.384
548.318	529.433
573.601	546.498
676.545	676.915
1234.51	1117.8
1293.72	1236.83
928.098	844.81
533.81	510.137
887.814	840.837
668.639	691.68
710.421	695.446
653.117	630.108
1072.87	1073.52
669.124	646.618
517.554	475.841
654.871	641.853
844.267	833.162
957.118	957.945
796.459	795.1
752.379	727.25
454.505	432.779
598.985	591.469
821.815	816.604
1180.13	1040.91
829.701	823.662
711.798	696.446
1340.34	1275.84
611.89	589.026
823.832	817.842
887.853	849.603
980.657	927.816
1030.94	913.168
1296.33	1137.77
1190.23	1173.51
964.726	959.229
710.629	643.685
432.748	429.779
1696.14	939.768
1009.45	988.936
875.778	855.239
481.007	496.841
963.688	949.315
658.199	593.307
643.677	626.087
857.907	839.927
1047.45	618.557
1343.06	1132.89
686.881	499.262
873.056	632.97
1264.59	1104.59
598.558	592.143
1323.09	1267.7
739.429	721.95
715.142	700.328
677.337	658.342
1371.58	757.908
661.575	657.618
963.335	938.423
523.293	497.371
598.059	594.26
630.948	605.674
775.061	739.507
1014.87	729.625
461.247	461.544
998.747	924.511
1091.82	1077.3
913.748	899.52
1250.52	1063.09
1162.96	745.39
717.829	695.656
683.297	668.149
1299.31	1033.79
769.463	748.155
894.121	879.989
743.849	765.898
1096.26	1102.61
697.835	676.267
470.647	511.902
635.946	604.385
902.298	864.832
576.67	546.444
612.363	587.772
814.066	820.513
543.073	607.557
957.446	948.984
594.52	582.495
777.771	810.657
524.497	498.137
727.624	714.094
1035.47	915.168
760.502	624.869
874.573	837.574
756.108	729.742
891.624	877.547
894.441	874.341
1016.13	970.15
839.635	823.396
738.823	722.859
682.33	706.797
614.887	611.439
1314.07	1265.84
766.526	759.921
960.559	933.699
681.341	666.149
685.545	674.915
924.275	913.913
584.287	569.848
636.314	609.689
584.425	586.026
443.506	468.841
561.936	584.729
1006.16	989.408
586.77	598.791
660.313	652.618
620.757	613.829
1421.45	885.092
630.406	610.557
852.141	840.927
684.272	668.168
698.358	710.887
677.085	641.736
566.298	537.792
792.604	785.573
1042.69	1024.31
803.303	797.908
1099.89	1074.3
1090.51	1076.3
525.101	548.009
551.67	550.759
901.163	888.07
840.871	843.486
645.297	594.026
785.142	780.452
1312.04	1054.77
536.277	563.729
1139.5	1016.08
786.238	-nan
843.375	754.038
794.474	736.725
1148.6	1068.53
1136.51	1137.77
736.594	729.859
946.133	894.27
644.318	664.294
766.434	697.915
778.958	777.569
644.545	659.853
1889.94	1423.41
917.004	765.749
883.502	845.751
652.785	538.199
681.357	662.565
954.152	-nan
1136.84	1096.27
588.45	559.729
1161.83	1054.77
908.203	873.665
1308.68	1070.12
464.984	445.544
2167.55	656.927
876.872	839.366
671.137	645.648
1186.92	1105.3
1709.11	-nan
1827.12	1361.16
525.004	507.902
761.003	687.68
1348.29	1284.63
622.976	597.791
1116.91	1057.78
627.844	549.964
404.203	486.841
679.408	661.267
1288.4	1001.06
4964.74	1121.16
860.442	836.424
733.352	714
778.136	752.632
970.01	965.995
549.518	577.495
592.307	563.729
444.218	567.729
877.74	846.38
935.173	906.905
878.207	883.223
560.433	543.199
1212.7	1095.83
652.925	657.736
744.192	712.211
763.856	-nan
700.698	687.68
801.815	532.695
671.901	659.267
1072.37	1047.57
686.799	682.149
1517.12	792.422
1058.76	866.458
630.721	648.528
698.69	680.915
870.487	929.285
1392.37	1031.35
830.351	680.915
907.8	900.247
596.693	543.199
874.337	857.631
602.167	581.26
1493.7	751.273
637.136	619.179
544.022	513.902
825.454	807.048
1169.35	1163.19
641.406	626.087
1168.62	1061.33
722.914	706.211
766.306	748.155
677.309	663.465
907.877	889.069
526.811	494.371
889.955	872.254
904.333	891.754
828.427	810.631
469.496	538.137
448.137	475.841
823.946	833.072
982.984	972.149
1325.35	1096.27
1058.85	941.609
699.404	674.915
751.725	888.754
689.606	674.032
1134.25	1117.74
656.326	647.787
800.646	786.717
503.532	446.632
729.062	703.328
1007.13	994.291
927.429	834.96
928.888	835.044
934.662	873.885
972.289	950.905
771.12	731.317
789.782	788.217
