v1
Veto_Scalar2_10	ToF_Up4	Triggers_in_spill	Time	ToF_Up1	ToF_Up2	ToF_Up3	Crims_between	ToF_Time	Veto_Scalar1_13	Veto_Scalar1_12	Veto_Scalar1_11	Veto_Scalar1_10	Veto_Scalar1_16	Veto_Scalar1_15	Veto_Scalar1_14	Spill_number	Readout_duration	Veto_Scalar2_11	Triggers_out_spill	Veto_Scalar1_3	Veto_Scalar1_2	Veto_Scalar1_1	Veto_Scalar2_15	Veto_Scalar1_7	Veto_Scalar1_6	Veto_Scalar1_5	Veto_Scalar1_4	Veto_Scalar1_9	Veto_Scalar1_8	Veto_Scalar2_14	Veto_Scalar2_9	Veto_Scalar2_16	Veto_Scalar2_8	ToF_DownR	Veto_Scalar2_4	Veto_Scalar2_5	Veto_Scalar2_6	Veto_Scalar2_7	Veto_Scalar2_1	Veto_Scalar2_2	Veto_Scalar2_3	Veto_Scalar2_12	ToF_DownL	Veto_Scalar2_13	
1	25	1	1	25	25	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	1	1	1	1	1	1	1	1	25	1	
counts	ps	counts	s	ps	ps	ps	counts	s	counts	counts	counts	counts	counts	counts	counts	counts	s	counts	counts	counts	counts	counts	counts	counts	counts	counts	counts	counts	counts	counts	counts	counts	counts	ps	counts	counts	counts	counts	counts	counts	counts	counts	ps	counts	
h	Time_of_flight_times_up1	ToF_Up1	4000	0	1000000	
h	Time_of_flight_times_up2	ToF_Up2	4000	0	1000000	
h	Time_of_flight_times_up3	ToF_Up3	4000	0	1000000	
h	Time_of_flight_times_up4	ToF_Up4	4000	0	1000000	
h	Time_of_flight_times_DownL	ToF_DownL	4000	0	1000000	
h	Time_of_flight_times_DownR	ToF_DownR	4000	0	1000000	
h	Number_of_crims_between_triggers	Crims_between	500000	-5000000	5000000	
g	Veto_System_Monitor_Scalar1	Time	Veto_Scalar1_1	
g	Veto_System_Monitor_Scalar2	Time	Veto_Scalar1_2	
g	Veto_System_Monitor_Scalar3	Time	Veto_Scalar1_3	
g	Veto_System_Monitor_Scalar4	Time	Veto_Scalar1_4	
g	Veto_System_Monitor_Scalar5	Time	Veto_Scalar1_5	
g	Veto_System_Monitor_Scalar6	Time	Veto_Scalar1_6	
g	Veto_System_Monitor_Scalar7	Time	Veto_Scalar1_7	
g	Veto_System_Monitor_Scalar8	Time	Veto_Scalar1_8	
g	Veto_System_Monitor_Scalar9	Time	Veto_Scalar1_9	
g	Veto_System_Monitor_Scalar10	Time	Veto_Scalar1_10	
g	Veto_System_Monitor_Scalar11	Time	Veto_Scalar1_11	
g	Veto_System_Monitor_Scalar12	Time	Veto_Scalar1_12	
g	Veto_System_Monitor_Scalar13	Time	Veto_Scalar1_13	
g	Veto_System_Monitor_Scalar14	Time	Veto_Scalar1_14	
g	Veto_System_Monitor_Scalar15	Time	Veto_Scalar1_15	
g	Veto_System_Monitor_Scalar16	Time	Veto_Scalar1_16	
f	Veto_System_Fire_Scalar	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
f	Time_of_flight_tdc_fire	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	
Veto_Scalar2_10	1424693964.98
ToF_Up4	0
Triggers_in_spill	0
Time	1
ToF_Up1	1
ToF_Up2	1
ToF_Up3	1
Crims_between	1
ToF_Time	1
Veto_Scalar1_13	1
Veto_Scalar1_12	1424693964.97
Veto_Scalar1_11	0
Veto_Scalar1_10	0
Veto_Scalar1_16	0
Veto_Scalar1_15	0
Veto_Scalar1_14	0
Spill_number	0
Readout_duration	0
Veto_Scalar2_11	0
Triggers_out_spill	0
Veto_Scalar1_3	0
Veto_Scalar1_2	0
Veto_Scalar1_1	0
Veto_Scalar2_15	0
Veto_Scalar1_7	0
Veto_Scalar1_6	0
Veto_Scalar1_5	0
Veto_Scalar1_4	0
Veto_Scalar1_9	0
Veto_Scalar1_8	0
Veto_Scalar2_14	0
Veto_Scalar2_9	0
Veto_Scalar2_16	0
Veto_Scalar2_8	0
ToF_DownR	0
Veto_Scalar2_4	0
Veto_Scalar2_5	0
Veto_Scalar2_6	0
Veto_Scalar2_7	0
Veto_Scalar2_1	0
Veto_Scalar2_2	0
Veto_Scalar2_3	0
Veto_Scalar2_12	0
ToF_DownL	73670
Veto_Scalar2_13	0.0102498531342
Veto_Scalar2_10	1424693965.75
ToF_Up4	0
Triggers_in_spill	0
Time	2
ToF_Up1	0
ToF_Up2	0
ToF_Up3	0
Crims_between	0
ToF_Time	0
Veto_Scalar1_13	0
Veto_Scalar1_12	1424693965.74
Veto_Scalar1_11	0
Veto_Scalar1_10	0
Veto_Scalar1_16	0
Veto_Scalar1_15	0
Veto_Scalar1_14	0
Spill_number	0
Readout_duration	0
Veto_Scalar2_11	0
Triggers_out_spill	0
Veto_Scalar1_3	0
Veto_Scalar1_2	0
Veto_Scalar1_1	0
Veto_Scalar2_15	0
Veto_Scalar1_7	0
Veto_Scalar1_6	0
Veto_Scalar1_5	0
Veto_Scalar1_4	0
Veto_Scalar1_9	0
Veto_Scalar1_8	0
Veto_Scalar2_14	0
Veto_Scalar2_9	0
Veto_Scalar2_16	0
Veto_Scalar2_8	0
ToF_DownR	0
Veto_Scalar2_4	0
Veto_Scalar2_5	0
Veto_Scalar2_6	0
Veto_Scalar2_7	0
Veto_Scalar2_1	0
Veto_Scalar2_2	0
Veto_Scalar2_3	0
Veto_Scalar2_12	0
ToF_DownL	9825
Veto_Scalar2_13	0.010241985321
Veto_Scalar2_10	1424693966.14
ToF_Up4	0
Triggers_in_spill	0
Time	3
ToF_Up1	1
ToF_Up2	1
ToF_Up3	1
Crims_between	1
ToF_Time	1
Veto_Scalar1_13	1
Veto_Scalar1_12	1424693966.13
Veto_Scalar1_11	0
Veto_Scalar1_10	0
Veto_Scalar1_16	0
Veto_Scalar1_15	0
Veto_Scalar1_14	0
Spill_number	0
Readout_duration	0
Veto_Scalar2_11	0
Triggers_out_spill	0
Veto_Scalar1_3	0
Veto_Scalar1_2	0
Veto_Scalar1_1	0
Veto_Scalar2_15	0
Veto_Scalar1_7	0
Veto_Scalar1_6	0
Veto_Scalar1_5	0
Veto_Scalar1_4	0
Veto_Scalar1_9	0
Veto_Scalar1_8	0
Veto_Scalar2_14	0
Veto_Scalar2_9	0
Veto_Scalar2_16	0
Veto_Scalar2_8	0
ToF_DownR	0
Veto_Scalar2_4	0
Veto_Scalar2_5	0
Veto_Scalar2_6	0
Veto_Scalar2_7	0
Veto_Scalar2_1	0
Veto_Scalar2_2	0
Veto_Scalar2_3	0
Veto_Scalar2_12	0
ToF_DownL	78564
Veto_Scalar2_13	0.0102481842041
Veto_Scalar2_10	1424693967.41
ToF_Up4	0
Triggers_in_spill	0
Time	4
ToF_Up1	0
ToF_Up2	0
ToF_Up3	0
Crims_between	0
ToF_Time	0
Veto_Scalar1_13	0
Veto_Scalar1_12	1424693967.4
Veto_Scalar1_11	0
Veto_Scalar1_10	0
Veto_Scalar1_16	0
Veto_Scalar1_15	0
Veto_Scalar1_14	0
Spill_number	0
Readout_duration	0
Veto_Scalar2_11	0
Triggers_out_spill	0
Veto_Scalar1_3	0
Veto_Scalar1_2	0
Veto_Scalar1_1	0
Veto_Scalar2_15	0
Veto_Scalar1_7	0
Veto_Scalar1_6	0
Veto_Scalar1_5	0
Veto_Scalar1_4	0
Veto_Scalar1_9	0
Veto_Scalar1_8	0
Veto_Scalar2_14	0
Veto_Scalar2_9	0
Veto_Scalar2_16	0
Veto_Scalar2_8	0
ToF_DownR	0
Veto_Scalar2_4	0
Veto_Scalar2_5	0
Veto_Scalar2_6	0
Veto_Scalar2_7	0
Veto_Scalar2_1	0
Veto_Scalar2_2	0
Veto_Scalar2_3	0
Veto_Scalar2_12	0
ToF_DownL	26209
Veto_Scalar2_13	0.0102500915527
Veto_Scalar2_10	1424693967.98
ToF_Up4	0
Triggers_in_spill	0
Time	5
ToF_Up1	1
ToF_Up2	1
ToF_Up3	1
Crims_between	1
ToF_Time	1
Veto_Scalar1_13	1
Veto_Scalar1_12	1424693967.97
Veto_Scalar1_11	0
Veto_Scalar1_10	0
Veto_Scalar1_16	0
Veto_Scalar1_15	0
Veto_Scalar1_14	0
Spill_number	0
Readout_duration	0
