Time	Spill_number	Triggers_in_spill	Triggers_out_spill	ToF_TDC_1	ToF_TDC_2	ToF_TDC_3	ToF_TDC_4	ToF_TDC_5	ToF_TDC_6	ToF_Time	
Triggers_out_spill	0
ToF_TDC_1	2286
ToF_TDC_2	2345
ToF_TDC_3	2271
ToF_TDC_4	2419
ToF_TDC_5	1676
ToF_TDC_6	1738
ToF_Time	1423849687.23
Time	1423849687.25
Spill_number	9
Triggers_in_spill	24
Triggers_out_spill	0
ToF_TDC_1	2353
ToF_TDC_2	2386
ToF_TDC_3	2321
ToF_TDC_4	2514
ToF_TDC_5	1724
ToF_TDC_6	1800
ToF_Time	1423849687.25
Time	1423849687.27
Spill_number	9
Triggers_in_spill	25
Triggers_out_spill	0
ToF_TDC_1	2347
ToF_TDC_2	2385
ToF_TDC_3	2305
ToF_TDC_4	2462
ToF_TDC_5	1698
ToF_TDC_6	1756
ToF_Time	1423849687.27
Time	1423849687.28
Spill_number	9
Triggers_in_spill	26
Triggers_out_spill	0
ToF_TDC_1	2329
ToF_TDC_2	2386
ToF_TDC_3	2311
ToF_TDC_4	2438
ToF_TDC_5	1696
ToF_TDC_6	1775
ToF_Time	1423849687.28
Time	1423849687.33
Spill_number	9
Triggers_in_spill	27
Triggers_out_spill	0
ToF_TDC_1	2412
ToF_TDC_2	2469
ToF_TDC_3	2386
ToF_TDC_4	2541
ToF_TDC_5	1783
ToF_TDC_6	1866
ToF_Time	1423849687.33
Time	1423849687.35
Spill_number	9
Triggers_in_spill	28
Triggers_out_spill	0
ToF_TDC_1	2433
ToF_TDC_2	2489
ToF_TDC_3	2420
ToF_TDC_4	2565
ToF_TDC_5	0
ToF_TDC_6	0
ToF_Time	1423849687.35
Time	1423849687.38
Spill_number	9
Triggers_in_spill	29
Triggers_out_spill	0
ToF_TDC_1	2390
ToF_TDC_2	2453
ToF_TDC_3	2350
ToF_TDC_4	2499
ToF_TDC_5	1732
ToF_TDC_6	1829
ToF_Time	1423849687.38
Time	1423849687.41
Spill_number	9
Triggers_in_spill	30
Triggers_out_spill	0
ToF_TDC_1	2395
ToF_TDC_2	2431
ToF_TDC_3	2345
ToF_TDC_4	2506
ToF_TDC_5	1742
ToF_TDC_6	1857
ToF_Time	1423849687.41
Time	1423849687.44
Spill_number	9
Triggers_in_spill	31
Triggers_out_spill	0
ToF_TDC_1	2258
ToF_TDC_2	2324
ToF_TDC_3	2229
ToF_TDC_4	2403
ToF_TDC_5	1635
ToF_TDC_6	1698
ToF_Time	1423849687.44
Time	1423849687.47
Spill_number	9
Triggers_in_spill	32
Triggers_out_spill	0
ToF_TDC_1	2334
ToF_TDC_2	2404
ToF_TDC_3	2301
ToF_TDC_4	2479
ToF_TDC_5	1703
ToF_TDC_6	1756
ToF_Time	1423849687.47
Time	1423849687.5
Spill_number	9
Triggers_in_spill	33
Triggers_out_spill	0
ToF_TDC_1	2196
ToF_TDC_2	2286
ToF_TDC_3	2201
ToF_TDC_4	2372
ToF_TDC_5	1603
ToF_TDC_6	1680
ToF_Time	1423849687.5
Time	1423849687.52
Spill_number	9
Triggers_in_spill	34
Triggers_out_spill	0
ToF_TDC_1	2330
ToF_TDC_2	2364
ToF_TDC_3	2283
ToF_TDC_4	2447
ToF_TDC_5	1688
ToF_TDC_6	1776
ToF_Time	1423849687.52
Time	1423849687.53
Spill_number	9
Triggers_in_spill	35
Triggers_out_spill	0
ToF_TDC_1	2401
ToF_TDC_2	2454
ToF_TDC_3	2371
ToF_TDC_4	2547
ToF_TDC_5	1777
ToF_TDC_6	1848
ToF_Time	1423849687.53
Time	1423849687.58
Spill_number	9
Triggers_in_spill	36
Triggers_out_spill	0
ToF_TDC_1	2296
ToF_TDC_2	2327
ToF_TDC_3	2242
ToF_TDC_4	2417
ToF_TDC_5	1647
ToF_TDC_6	1731
ToF_Time	1423849687.58
Time	1423849687.59
Spill_number	9
Triggers_in_spill	37
Triggers_out_spill	0
ToF_TDC_1	2282
ToF_TDC_2	2337
ToF_TDC_3	2267
ToF_TDC_4	2423
ToF_TDC_5	1667
ToF_TDC_6	1746
ToF_Time	1423849687.59
Time	1423849687.63
Spill_number	9
Triggers_in_spill	38
Triggers_out_spill	0
ToF_TDC_1	2455
ToF_TDC_2	2512
ToF_TDC_3	2423
ToF_TDC_4	2603
ToF_TDC_5	1823
ToF_TDC_6	1906
ToF_Time	1423849687.63
Time	1423849687.66
Spill_number	9
Triggers_in_spill	39
Triggers_out_spill	0
ToF_TDC_1	2283
ToF_TDC_2	2348
ToF_TDC_3	2270
ToF_TDC_4	2438
ToF_TDC_5	1660
ToF_TDC_6	1760
ToF_Time	1423849687.66
Time	1423849687.68
Spill_number	9
Triggers_in_spill	40
Triggers_out_spill	0
ToF_TDC_1	2321
ToF_TDC_2	2374
ToF_TDC_3	2294
ToF_TDC_4	2427
ToF_TDC_5	1679
ToF_TDC_6	1768
ToF_Time	1423849687.68
Time	1423849687.71
Spill_number	9
Triggers_in_spill	41
Triggers_out_spill	0
ToF_TDC_1	2330
ToF_TDC_2	2390
ToF_TDC_3	2303
ToF_TDC_4	2452
ToF_TDC_5	1702
ToF_TDC_6	1759
ToF_Time	1423849687.71
Time	1423849687.73
Spill_number	9
Triggers_in_spill	42
Triggers_out_spill	0
ToF_TDC_1	2270
ToF_TDC_2	2308
ToF_TDC_3	2233
ToF_TDC_4	2369
ToF_TDC_5	1634
ToF_TDC_6	1702
ToF_Time	1423849687.73
Time	1423849687.76
Spill_number	9
Triggers_in_spill	43
Triggers_out_spill	0
ToF_TDC_1	2316
ToF_TDC_2	2384
ToF_TDC_3	2292
ToF_TDC_4	2465
ToF_TDC_5	1708
ToF_TDC_6	1747
ToF_Time	1423849687.76
Time	1423849687.85
Spill_number	9
Triggers_in_spill	44
Triggers_out_spill	0
ToF_TDC_1	2260
ToF_TDC_2	2308
ToF_TDC_3	2227
ToF_TDC_4	2403
ToF_TDC_5	1641
ToF_TDC_6	1679
ToF_Time	1423849687.85
Time	1423849687.87
Spill_number	9
Triggers_in_spill	45
Triggers_out_spill	0
ToF_TDC_1	2227
ToF_TDC_2	2277
ToF_TDC_3	2186
ToF_TDC_4	2352
ToF_TDC_5	1589
ToF_TDC_6	1693
ToF_Time	1423849687.87
Time	1423849687.9
Spill_number	9
Triggers_in_spill	46
Triggers_out_spill	0
ToF_TDC_1	2349
ToF_TDC_2	2401
ToF_TDC_3	2325
ToF_TDC_4	2485
ToF_TDC_5	1697
ToF_TDC_6	1799
ToF_Time	1423849687.9
Time	1423849687.93
Spill_number	9
Triggers_in_spill	47
Triggers_out_spill	0
ToF_TDC_1	2336
ToF_TDC_2	2411
ToF_TDC_3	2314
ToF_TDC_4	2482
ToF_TDC_5	1713
ToF_TDC_6	1791
ToF_Time	1423849687.93
Time	1423849687.96
Spill_number	9
Triggers_in_spill	48
Triggers_out_spill	0
ToF_TDC_1	2346
ToF_TDC_2	2412
ToF_TDC_3	2324
ToF_TDC_4	2468
ToF_TDC_5	1702
ToF_TDC_6	1811
ToF_Time	1423849687.96
Time	1423849687.98
Spill_number	9
Triggers_in_spill	49
Triggers_out_spill	0
ToF_TDC_1	2263
ToF_TDC_2	2295
ToF_TDC_3	2223
ToF_TDC_4	2374
ToF_TDC_5	1631
ToF_TDC_6	1679
ToF_Time	1423849687.98
Time	1423849688.01
Spill_number	9
Triggers_in_spill	50
Triggers_out_spill	0
ToF_TDC_1	2266
ToF_TDC_2	2342
ToF_TDC_3	2234
ToF_TDC_4	2407
ToF_TDC_5	1647
ToF_TDC_6	1703
ToF_Time	1423849688.01
Time	1423849688.03
Spill_number	9
Triggers_in_spill	51
Triggers_out_spill	0
ToF_TDC_1	2358
ToF_TDC_2	2425
ToF_TDC_3	2326
ToF_TDC_4	2468
ToF_TDC_5	1
ToF_TDC_6	1
ToF_Time	1423849688.03
Time	1423849688.07
Spill_number	9
Triggers_in_spill	52
Triggers_out_spill	0
ToF_TDC_1	2347
ToF_TDC_2	2411
ToF_TDC_3	2323
ToF_TDC_4	2479
ToF_TDC_5	1725
ToF_TDC_6	1771
ToF_Time	1423849688.07
Time	1423849688.09
Spill_number	9
Triggers_in_spill	53
Triggers_out_spill	0
ToF_TDC_1	2314
ToF_TDC_2	2383
ToF_TDC_3	2286
ToF_TDC_4	2460
ToF_TDC_5	1695
ToF_TDC_6	1774
ToF_Time	1423849688.09
Time	1423849688.1
Spill_number	9
Triggers_in_spill	54
Triggers_out_spill	0
ToF_TDC_1	2384
ToF_TDC_2	2418
ToF_TDC_3	2321
ToF_TDC_4	2492
ToF_TDC_5	1733
ToF_TDC_6	1793
ToF_Time	1423849688.1
Time	1423849688.11
Spill_number	9
Triggers_in_spill	55
Triggers_out_spill	0
ToF_TDC_1	2288
ToF_TDC_2	2343
ToF_TDC_3	2261
ToF_TDC_4	2429
ToF_TDC_5	1664
ToF_TDC_6	1739
ToF_Time	1423849688.11
Time	1423849688.13
Spill_number	9
Triggers_in_spill	56
Triggers_out_spill	0
ToF_TDC_1	2317
ToF_TDC_2	2360
ToF_TDC_3	2278
ToF_TDC_4	2411
ToF_TDC_5	1690
ToF_TDC_6	1741
ToF_Time	1423849688.13
Time	1423849688.15
Spill_number	9
Triggers_in_spill	57
Triggers_out_spill	0
ToF_TDC_1	2174
ToF_TDC_2	2238
ToF_TDC_3	2151
ToF_TDC_4	2314
ToF_TDC_5	1547
ToF_TDC_6	1616
ToF_Time	1423849688.15
Time	1423849688.17
Spill_number	9
Triggers_in_spill	58
Triggers_out_spill	0
ToF_TDC_1	2355
ToF_TDC_2	2420
ToF_TDC_3	2321
ToF_TDC_4	2478
ToF_TDC_5	1716
ToF_TDC_6	1773
ToF_Time	1423849688.17
Time	1423849688.18
Spill_number	9
Triggers_in_spill	59
Triggers_out_spill	0
ToF_TDC_1	2296
ToF_TDC_2	2339
ToF_TDC_3	2264
ToF_TDC_4	2435
ToF_TDC_5	1660
ToF_TDC_6	1729
ToF_Time	1423849688.18
Time	1423849688.2
Spill_number	9
Triggers_in_spill	60
Triggers_out_spill	0
ToF_TDC_1	2319
ToF_TDC_2	2364
ToF_TDC_3	2290
ToF_TDC_4	2438
ToF_TDC_5	1677
ToF_TDC_6	1740
ToF_Time	1423849688.2
Time	1423849688.23
Spill_number	9
Triggers_in_spill	61
Triggers_out_spill	0
ToF_TDC_1	2324
ToF_TDC_2	2413
ToF_TDC_3	2313
ToF_TDC_4	2486
ToF_TDC_5	1698
ToF_TDC_6	1805
ToF_Time	1423849688.23
Time	1423849688.25
Spill_number	9
Triggers_in_spill	62
Triggers_out_spill	0
ToF_TDC_1	2363
ToF_TDC_2	2383
ToF_TDC_3	2306
ToF_TDC_4	2497
ToF_TDC_5	1709
ToF_TDC_6	1799
ToF_Time	1423849688.25
Time	1423849688.26
Spill_number	9
Triggers_in_spill	63
Triggers_out_spill	0
ToF_TDC_1	2300
ToF_TDC_2	2342
ToF_TDC_3	2253
ToF_TDC_4	2404
ToF_TDC_5	1669
ToF_TDC_6	1735
ToF_Time	1423849688.26
Time	1423849688.28
Spill_number	9
Triggers_in_spill	64
Triggers_out_spill	0
ToF_TDC_1	2535
ToF_TDC_2	2584
ToF_TDC_3	2483
ToF_TDC_4	2660
ToF_TDC_5	1705
ToF_TDC_6	1790
ToF_Time	1423849688.28
Time	1423849688.31
Spill_number	9
Triggers_in_spill	65
Triggers_out_spill	0
ToF_TDC_1	2300
ToF_TDC_2	2355
ToF_TDC_3	2271
ToF_TDC_4	2441
ToF_TDC_5	1672
ToF_TDC_6	1746
ToF_Time	1423849688.31
Time	1423849688.32
Spill_number	9
Triggers_in_spill	66
Triggers_out_spill	0
ToF_TDC_1	2298
ToF_TDC_2	2342
ToF_TDC_3	2272
ToF_TDC_4	2431
ToF_TDC_5	1668
ToF_TDC_6	1747
ToF_Time	1423849688.32
Time	1423849688.35
Spill_number	9
Triggers_in_spill	67
Triggers_out_spill	0
ToF_TDC_1	2371
ToF_TDC_2	2449
ToF_TDC_3	2359
ToF_TDC_4	2511
ToF_TDC_5	1751
ToF_TDC_6	1832
ToF_Time	1423849688.35
Time	1423849688.38
Spill_number	9
Triggers_in_spill	68
Triggers_out_spill	0
ToF_TDC_1	2309
ToF_TDC_2	2387
ToF_TDC_3	2292
ToF_TDC_4	2469
ToF_TDC_5	1689
ToF_TDC_6	1763
ToF_Time	1423849688.38
Time	1423849688.39
Spill_number	9
Triggers_in_spill	69
Triggers_out_spill	0
ToF_TDC_1	2332
ToF_TDC_2	2396
ToF_TDC_3	2302
ToF_TDC_4	2439
ToF_TDC_5	1704
ToF_TDC_6	1771
ToF_Time	1423849688.39
Time	1423849688.41
Spill_number	9
Triggers_in_spill	70
Triggers_out_spill	0
ToF_TDC_1	2320
ToF_TDC_2	2378
ToF_TDC_3	2294
ToF_TDC_4	2476
ToF_TDC_5	1711
ToF_TDC_6	1757
ToF_Time	1423849688.41
Time	1423849688.43
Spill_number	9
Triggers_in_spill	71
Triggers_out_spill	0
ToF_TDC_1	2272
ToF_TDC_2	2340
ToF_TDC_3	2224
ToF_TDC_4	2399
ToF_TDC_5	1645
ToF_TDC_6	1710
ToF_Time	1423849688.43
Time	1423849688.47
Spill_number	9
Triggers_in_spill	72
Triggers_out_spill	0
ToF_TDC_1	2374
ToF_TDC_2	2396
ToF_TDC_3	2341
ToF_TDC_4	2501
ToF_TDC_5	1723
ToF_TDC_6	1823
ToF_Time	1423849688.47
Time	1423849688.48
Spill_number	9
Triggers_in_spill	73
Triggers_out_spill	0
ToF_TDC_1	2276
ToF_TDC_2	2324
ToF_TDC_3	2255
ToF_TDC_4	2406
ToF_TDC_5	1650
ToF_TDC_6	1725
ToF_Time	1423849688.48
Time	1423849688.5
Spill_number	9
Triggers_in_spill	74
Triggers_out_spill	0
ToF_TDC_1	2380
ToF_TDC_2	2438
ToF_TDC_3	2369
ToF_TDC_4	2530
ToF_TDC_5	0
ToF_TDC_6	0
ToF_Time	1423849688.5
Time	1423849688.55
Spill_number	9
Triggers_in_spill	75
Triggers_out_spill	0
ToF_TDC_1	2276
ToF_TDC_2	2306
ToF_TDC_3	2228
ToF_TDC_4	2372
ToF_TDC_5	1640
ToF_TDC_6	1716
ToF_Time	1423849688.55
Time	1423849688.59
Spill_number	9
Triggers_in_spill	76
Triggers_out_spill	0
ToF_TDC_1	2276
ToF_TDC_2	2336
ToF_TDC_3	2255
ToF_TDC_4	2387
ToF_TDC_5	1661
ToF_TDC_6	1737
ToF_Time	1423849688.59
Time	1423849688.62
Spill_number	9
Triggers_in_spill	77
Triggers_out_spill	0
ToF_TDC_1	2342
ToF_TDC_2	2406
ToF_TDC_3	2318
ToF_TDC_4	2479
ToF_TDC_5	1
ToF_TDC_6	1
ToF_Time	1423849688.62
Time	1423849688.68
Spill_number	9
Triggers_in_spill	78
Triggers_out_spill	0
ToF_TDC_1	2440
ToF_TDC_2	2491
ToF_TDC_3	2403
ToF_TDC_4	2578
ToF_TDC_5	1807
ToF_TDC_6	1890
ToF_Time	1423849688.68
Time	1423849688.7
Spill_number	9
Triggers_in_spill	79
Triggers_out_spill	0
ToF_TDC_1	2308
ToF_TDC_2	2357
ToF_TDC_3	2268
ToF_TDC_4	2438
ToF_TDC_5	1677
ToF_TDC_6	1740
ToF_Time	1423849688.7
Time	1423849688.72
Spill_number	9
Triggers_in_spill	80
Triggers_out_spill	0
ToF_TDC_1	2300
ToF_TDC_2	2362
ToF_TDC_3	2277
ToF_TDC_4	2422
ToF_TDC_5	1664
ToF_TDC_6	1742
ToF_Time	1423849688.72
Time	1423849688.75
Spill_number	9
Triggers_in_spill	81
Triggers_out_spill	0
ToF_TDC_1	2363
ToF_TDC_2	2409
ToF_TDC_3	2348
ToF_TDC_4	2502
ToF_TDC_5	1741
ToF_TDC_6	1834
ToF_Time	1423849688.75
Time	1423849688.76
Spill_number	9
Triggers_in_spill	82
Triggers_out_spill	0
ToF_TDC_1	2422
ToF_TDC_2	2466
ToF_TDC_3	2386
ToF_TDC_4	2538
ToF_TDC_5	1618
ToF_TDC_6	1698
ToF_Time	1423849688.76
Time	1423849688.78
Spill_number	9
Triggers_in_spill	83
Triggers_out_spill	0
ToF_TDC_1	2228
ToF_TDC_2	2271
ToF_TDC_3	2204
ToF_TDC_4	2355
ToF_TDC_5	1580
ToF_TDC_6	1688
ToF_Time	1423849688.78
Time	1423849688.79
Spill_number	9
Triggers_in_spill	84
Triggers_out_spill	0
ToF_TDC_1	2330
ToF_TDC_2	2396
ToF_TDC_3	2293
ToF_TDC_4	2487
ToF_TDC_5	0
ToF_TDC_6	0
ToF_Time	1423849688.79
Time	1423849688.84
Spill_number	9
Triggers_in_spill	85
Triggers_out_spill	0
ToF_TDC_1	2270
ToF_TDC_2	2350
ToF_TDC_3	2246
ToF_TDC_4	2396
ToF_TDC_5	1625
ToF_TDC_6	1719
ToF_Time	1423849688.84
Time	1423849688.87
Spill_number	9
Triggers_in_spill	86
Triggers_out_spill	0
ToF_TDC_1	2383
ToF_TDC_2	2440
ToF_TDC_3	2356
ToF_TDC_4	2515
ToF_TDC_5	1749
ToF_TDC_6	1817
ToF_Time	1423849688.87
Time	1423849688.92
Spill_number	9
Triggers_in_spill	87
Triggers_out_spill	0
ToF_TDC_1	2374
ToF_TDC_2	2423
ToF_TDC_3	2337
ToF_TDC_4	2500
ToF_TDC_5	1714
ToF_TDC_6	1813
ToF_Time	1423849688.92
Time	1423849688.93
Spill_number	9
Triggers_in_spill	88
Triggers_out_spill	0
ToF_TDC_1	2439
ToF_TDC_2	2480
ToF_TDC_3	2420
ToF_TDC_4	2589
ToF_TDC_5	1829
ToF_TDC_6	1902
ToF_Time	1423849688.93
Time	1423849688.96
Spill_number	9
Triggers_in_spill	89
Triggers_out_spill	0
ToF_TDC_1	2338
ToF_TDC_2	2395
ToF_TDC_3	2318
ToF_TDC_4	2498
ToF_TDC_5	1718
ToF_TDC_6	1788
ToF_Time	1423849688.96
Time	1423849688.98
Spill_number	9
Triggers_in_spill	90
Triggers_out_spill	0
ToF_TDC_1	2349
ToF_TDC_2	2403
ToF_TDC_3	2319
ToF_TDC_4	2477
ToF_TDC_5	1703
ToF_TDC_6	1797
ToF_Time	1423849688.98
Time	1423849689.03
Spill_number	9
Triggers_in_spill	91
Triggers_out_spill	0
ToF_TDC_1	2371
ToF_TDC_2	2402
ToF_TDC_3	2322
ToF_TDC_4	2472
ToF_TDC_5	1730
ToF_TDC_6	1804
ToF_Time	1423849689.03
Time	1423849689.05
Spill_number	9
Triggers_in_spill	92
Triggers_out_spill	0
ToF_TDC_1	2284
ToF_TDC_2	2348
ToF_TDC_3	2253
ToF_TDC_4	2392
ToF_TDC_5	1655
ToF_TDC_6	1732
ToF_Time	1423849689.05
Time	1423849689.08
Spill_number	9
Triggers_in_spill	93
Triggers_out_spill	0
ToF_TDC_1	2287
ToF_TDC_2	2338
ToF_TDC_3	2256
ToF_TDC_4	2410
ToF_TDC_5	1660
ToF_TDC_6	1709
ToF_Time	1423849689.08
Time	1423849689.09
Spill_number	9
Triggers_in_spill	94
Triggers_out_spill	0
ToF_TDC_1	2440
ToF_TDC_2	2505
ToF_TDC_3	2424
ToF_TDC_4	2570
ToF_TDC_5	1814
ToF_TDC_6	1907
ToF_Time	1423849689.09
Time	1423849689.11
Spill_number	9
Triggers_in_spill	95
Triggers_out_spill	0
ToF_TDC_1	2284
ToF_TDC_2	2355
ToF_TDC_3	2253
ToF_TDC_4	2409
ToF_TDC_5	1671
ToF_TDC_6	1713
ToF_Time	1423849689.11
Time	1423849689.16
Spill_number	9
Triggers_in_spill	96
Triggers_out_spill	0
ToF_TDC_1	2388
ToF_TDC_2	2438
ToF_TDC_3	2352
ToF_TDC_4	2507
ToF_TDC_5	1758
ToF_TDC_6	1822
ToF_Time	1423849689.16
Time	1423849689.18
Spill_number	9
Triggers_in_spill	97
Triggers_out_spill	0
ToF_TDC_1	2323
ToF_TDC_2	2374
ToF_TDC_3	2298
ToF_TDC_4	2428
ToF_TDC_5	1681
ToF_TDC_6	1751
ToF_Time	1423849689.18
Time	1423849689.25
Spill_number	9
Triggers_in_spill	98
Triggers_out_spill	0
ToF_TDC_1	2323
ToF_TDC_2	2378
ToF_TDC_3	2300
ToF_TDC_4	2458
ToF_TDC_5	1705
ToF_TDC_6	1780
ToF_Time	1423849689.25
Time	1423849689.27
Spill_number	9
Triggers_in_spill	99
Triggers_out_spill	0
ToF_TDC_1	2251
ToF_TDC_2	2325
ToF_TDC_3	2218
ToF_TDC_4	2372
ToF_TDC_5	1
ToF_TDC_6	1
ToF_Time	1423849689.27
Time	1423849689.28
Spill_number	9
Triggers_in_spill	100
Triggers_out_spill	0
ToF_TDC_1	2344
ToF_TDC_2	2412
ToF_TDC_3	2322
ToF_TDC_4	2495
ToF_TDC_5	1736
ToF_TDC_6	1780
ToF_Time	1423849689.28
Time	1423849689.31
Spill_number	9
Triggers_in_spill	101
Triggers_out_spill	0
ToF_TDC_1	2407
ToF_TDC_2	2442
ToF_TDC_3	2359
ToF_TDC_4	2529
ToF_TDC_5	1755
ToF_TDC_6	1849
ToF_Time	1423849689.31
Time	1423849689.33
Spill_number	9
Triggers_in_spill	102
Triggers_out_spill	0
ToF_TDC_1	2350
ToF_TDC_2	2407
ToF_TDC_3	2324
ToF_TDC_4	2485
ToF_TDC_5	0
ToF_TDC_6	0
ToF_Time	1423849689.33
Time	1423849689.37
Spill_number	9
